category,unit,type,year,country,value
Non-Hydroelectric Renewables,Million Kw,Capacity,2006,USA,24.994999999999997
Non-Hydroelectric Renewables,Million Kw,Capacity,2007,USA,30.8565
Non-Hydroelectric Renewables,Million Kw,Capacity,2008,USA,39.407599999999995
Non-Hydroelectric Renewables,Million Kw,Capacity,2009,USA,49.4398
Non-Hydroelectric Renewables,Million Kw,Capacity,2010,USA,54.69510000000001
Non-Hydroelectric Renewables,Million Kw,Capacity,2011,USA,62.6406
Non-Hydroelectric Renewables,Million Kw,Capacity,2012,USA,78.8841
Non-Hydroelectric Renewables,Million Kw,Capacity,2013,USA,84.90710000000001
Non-Hydroelectric Renewables,Million Kw,Capacity,2014,USA,100.7229
Non-Hydroelectric Renewables,Million Kw,Capacity,2015,USA,114.4457
Non-Hydroelectric Renewables,Million Kw,Capacity,2016,USA,134.5591
Non-Hydroelectric Renewables,Million Kw,Capacity,2017,USA,0
Nuclear,Billion Kwh,Generation,1980,USA,251.11599999999999
Nuclear,Billion Kwh,Generation,1981,USA,272.67400000000004
Nuclear,Billion Kwh,Generation,1982,USA,282.77299999999997
Nuclear,Billion Kwh,Generation,1983,USA,293.677
Nuclear,Billion Kwh,Generation,1984,USA,327.634
Nuclear,Billion Kwh,Generation,1985,USA,383.691
Nuclear,Billion Kwh,Generation,1986,USA,414.03799999999995
Nuclear,Billion Kwh,Generation,1987,USA,455.27
Nuclear,Billion Kwh,Generation,1988,USA,526.9730000000001
Nuclear,Billion Kwh,Generation,1989,USA,529.3549999999999
Nuclear,Billion Kwh,Generation,1990,USA,576.8619999999999
Nuclear,Billion Kwh,Generation,1991,USA,612.5649999999999
Nuclear,Billion Kwh,Generation,1992,USA,618.7760000000001
Nuclear,Billion Kwh,Generation,1993,USA,610.291
Nuclear,Billion Kwh,Generation,1994,USA,640.4399999999999
Nuclear,Billion Kwh,Generation,1995,USA,673.4019999999999
Nuclear,Billion Kwh,Generation,1996,USA,674.729
Nuclear,Billion Kwh,Generation,1997,USA,628.644
Nuclear,Billion Kwh,Generation,1998,USA,673.702
Nuclear,Billion Kwh,Generation,1999,USA,728.254
Nuclear,Billion Kwh,Generation,2000,USA,753.893
Nuclear,Billion Kwh,Generation,2001,USA,768.8259999999999
Nuclear,Billion Kwh,Generation,2002,USA,780.064
Nuclear,Billion Kwh,Generation,2003,USA,763.7330000000001
Nuclear,Billion Kwh,Generation,2004,USA,788.528
Nuclear,Billion Kwh,Generation,2005,USA,781.986
Nuclear,Billion Kwh,Generation,2006,USA,787.219
Nuclear,Billion Kwh,Generation,2007,USA,806.425
Nuclear,Billion Kwh,Generation,2008,USA,806.2080000000001
Nuclear,Billion Kwh,Generation,2009,USA,798.8549999999999
Nuclear,Billion Kwh,Generation,2010,USA,806.968
Nuclear,Billion Kwh,Generation,2011,USA,790.2040000000001
Nuclear,Billion Kwh,Generation,2012,USA,769.3309999999999
Nuclear,Billion Kwh,Generation,2013,USA,789.016
Nuclear,Billion Kwh,Generation,2014,USA,797.1659999999999
Nuclear,Billion Kwh,Generation,2015,USA,797.1780000000001
Nuclear,Billion Kwh,Generation,2016,USA,805.6940000000001
Nuclear,Billion Kwh,Generation,2017,USA,0
Nuclear,Million Kw,Capacity,1980,USA,51.809999999999995
Nuclear,Million Kw,Capacity,1981,USA,56.042
Nuclear,Million Kw,Capacity,1982,USA,60.035000000000004
Nuclear,Million Kw,Capacity,1983,USA,63.009
Nuclear,Million Kw,Capacity,1984,USA,69.65199999999999
Nuclear,Million Kw,Capacity,1985,USA,79.397
Nuclear,Million Kw,Capacity,1986,USA,85.24100000000001
Nuclear,Million Kw,Capacity,1987,USA,93.583
Nuclear,Million Kw,Capacity,1988,USA,94.695
Nuclear,Million Kw,Capacity,1989,USA,98.16061
Nuclear,Million Kw,Capacity,1990,USA,99.62357999999999
Nuclear,Million Kw,Capacity,1991,USA,99.58887999999999
Nuclear,Million Kw,Capacity,1992,USA,98.98537999999999
Nuclear,Million Kw,Capacity,1993,USA,99.04108000000001
Nuclear,Million Kw,Capacity,1994,USA,99.14825
Nuclear,Million Kw,Capacity,1995,USA,99.51486000000001
Nuclear,Million Kw,Capacity,1996,USA,100.78439
Nuclear,Million Kw,Capacity,1997,USA,99.71564000000001
Nuclear,Million Kw,Capacity,1998,USA,97.06968
Nuclear,Million Kw,Capacity,1999,USA,97.41061000000002
Nuclear,Million Kw,Capacity,2000,USA,97.86
Nuclear,Million Kw,Capacity,2001,USA,98.15899999999999
Nuclear,Million Kw,Capacity,2002,USA,98.657
Nuclear,Million Kw,Capacity,2003,USA,99.209
Nuclear,Million Kw,Capacity,2004,USA,99.62799999999999
Nuclear,Million Kw,Capacity,2005,USA,99.988
Nuclear,Million Kw,Capacity,2006,USA,100.334
Nuclear,Million Kw,Capacity,2007,USA,100.266
Nuclear,Million Kw,Capacity,2008,USA,100.755
Nuclear,Million Kw,Capacity,2009,USA,101.0037
Nuclear,Million Kw,Capacity,2010,USA,101.1674
Nuclear,Million Kw,Capacity,2011,USA,101.4188
Nuclear,Million Kw,Capacity,2012,USA,101.88499999999999
Nuclear,Million Kw,Capacity,2013,USA,99.2403
Nuclear,Million Kw,Capacity,2014,USA,98.5693
Nuclear,Million Kw,Capacity,2015,USA,98.67199999999998
Nuclear,Million Kw,Capacity,2016,USA,99.5648
Nuclear,Million Kw,Capacity,2017,USA,0
Renewables,Billion Kwh,Generation,1980,USA,284.68833199999995
Renewables,Billion Kwh,Generation,1981,USA,269.89865599999996
Renewables,Billion Kwh,Generation,1982,USA,317.53779699999996
Renewables,Billion Kwh,Generation,1983,USA,341.747236
Renewables,Billion Kwh,Generation,1984,USA,332.94955799999997
Renewables,Billion Kwh,Generation,1985,USA,295.03503199999994
Renewables,Billion Kwh,Generation,1986,USA,305.5081369999999
Renewables,Billion Kwh,Generation,1987,USA,265.12262100000004
Renewables,Billion Kwh,Generation,1988,USA,238.085091
Renewables,Billion Kwh,Generation,1989,USA,325.360874
Renewables,Billion Kwh,Generation,1990,USA,357.270281
Renewables,Billion Kwh,Generation,1991,USA,357.809415
Renewables,Billion Kwh,Generation,1992,USA,326.89736899999997
Renewables,Billion Kwh,Generation,1993,USA,356.75065
Renewables,Billion Kwh,Generation,1994,USA,336.709436
Renewables,Billion Kwh,Generation,1995,USA,384.85365
Renewables,Billion Kwh,Generation,1996,USA,423.02145199999995
Renewables,Billion Kwh,Generation,1997,USA,433.70753499999995
Renewables,Billion Kwh,Generation,1998,USA,400.504859
Renewables,Billion Kwh,Generation,1999,USA,399.053021
Renewables,Billion Kwh,Generation,2000,USA,356.58518799999996
Renewables,Billion Kwh,Generation,2001,USA,299.76493502
Renewables,Billion Kwh,Generation,2002,USA,357.11770259
Renewables,Billion Kwh,Generation,2003,USA,369.51602563999995
Renewables,Billion Kwh,Generation,2004,USA,365.9380504899999
Renewables,Billion Kwh,Generation,2005,USA,370.8032819
Renewables,Billion Kwh,Generation,2006,USA,399.22989712000003
Renewables,Billion Kwh,Generation,2007,USA,365.66137173
Renewables,Billion Kwh,Generation,2008,USA,393.83336779999996
Renewables,Billion Kwh,Generation,2009,USA,431.12702739
Renewables,Billion Kwh,Generation,2010,USA,442.56014156
Renewables,Billion Kwh,Generation,2011,USA,531.18121745
Renewables,Billion Kwh,Generation,2012,USA,514.2893187100001
Renewables,Billion Kwh,Generation,2013,USA,543.79243481
Renewables,Billion Kwh,Generation,2014,USA,563.2732743500002
Renewables,Billion Kwh,Generation,2015,USA,572.40806434
Renewables,Billion Kwh,Generation,2016,USA,642.01170721
Renewables,Billion Kwh,Generation,2017,USA,0
Renewables,Million Kw,Capacity,1980,USA,81.7
Renewables,Million Kw,Capacity,1981,USA,82.4
Renewables,Million Kw,Capacity,1982,USA,83
Renewables,Million Kw,Capacity,1983,USA,83.9
Renewables,Million Kw,Capacity,1984,USA,85.3
Renewables,Million Kw,Capacity,1985,USA,88.9
Renewables,Million Kw,Capacity,1986,USA,89.3
Renewables,Million Kw,Capacity,1987,USA,89.7
Renewables,Million Kw,Capacity,1988,USA,90.3
Renewables,Million Kw,Capacity,1989,USA,74.110934
Renewables,Million Kw,Capacity,1990,USA,73.923046
Renewables,Million Kw,Capacity,1991,USA,76.036306
Renewables,Million Kw,Capacity,1992,USA,74.772696
Renewables,Million Kw,Capacity,1993,USA,77.41041100000001
Renewables,Million Kw,Capacity,1994,USA,78.040935
Renewables,Million Kw,Capacity,1995,USA,78.561734
Renewables,Million Kw,Capacity,1996,USA,76.43742200000001
Renewables,Million Kw,Capacity,1997,USA,79.41456900000003
Renewables,Million Kw,Capacity,1998,USA,79.150644
Renewables,Million Kw,Capacity,1999,USA,79.393068
Renewables,Million Kw,Capacity,2000,USA,95.45400000000001
Renewables,Million Kw,Capacity,2001,USA,95.537
Renewables,Million Kw,Capacity,2002,USA,96.752
Renewables,Million Kw,Capacity,2003,USA,97.532
Renewables,Million Kw,Capacity,2004,USA,97.104
Renewables,Million Kw,Capacity,2005,USA,99.63199999999999
Renewables,Million Kw,Capacity,2006,USA,102.816
Renewables,Million Kw,Capacity,2007,USA,108.74150000000002
Renewables,Million Kw,Capacity,2008,USA,117.33760000000001
Renewables,Million Kw,Capacity,2009,USA,127.95750000000001
Renewables,Million Kw,Capacity,2010,USA,133.51979999999998
Renewables,Million Kw,Capacity,2011,USA,141.2922
Renewables,Million Kw,Capacity,2012,USA,157.62210000000002
Renewables,Million Kw,Capacity,2013,USA,164.1071
Renewables,Million Kw,Capacity,2014,USA,180.4002
Renewables,Million Kw,Capacity,2015,USA,194.10989999999998
Renewables,Million Kw,Capacity,2016,USA,214.472
Renewables,Million Kw,Capacity,2017,USA,0
Solar,Billion Kwh,Generation,1980,USA,0
Solar,Billion Kwh,Generation,1981,USA,0
Solar,Billion Kwh,Generation,1982,USA,0
Solar,Billion Kwh,Generation,1983,USA,0
Solar,Billion Kwh,Generation,1984,USA,0.005248
Solar,Billion Kwh,Generation,1985,USA,0.01063
Solar,Billion Kwh,Generation,1986,USA,0.014032000000000001
Solar,Billion Kwh,Generation,1987,USA,0.010497
Solar,Billion Kwh,Generation,1988,USA,0.009094
Solar,Billion Kwh,Generation,1989,USA,0.278897
Solar,Billion Kwh,Generation,1990,USA,0.399296
Solar,Billion Kwh,Generation,1991,USA,0.507727
Solar,Billion Kwh,Generation,1992,USA,0.4391840000000001
Solar,Billion Kwh,Generation,1993,USA,0.5058119999999999
Solar,Billion Kwh,Generation,1994,USA,0.5351819999999999
Solar,Billion Kwh,Generation,1995,USA,0.552338
Solar,Billion Kwh,Generation,1996,USA,0.58499
Solar,Billion Kwh,Generation,1997,USA,0.5825889999999999
Solar,Billion Kwh,Generation,1998,USA,0.5832649999999999
Solar,Billion Kwh,Generation,1999,USA,0.5890719999999999
Solar,Billion Kwh,Generation,2000,USA,0.599992
Solar,Billion Kwh,Generation,2001,USA,0.671659
Solar,Billion Kwh,Generation,2002,USA,0.707623
Solar,Billion Kwh,Generation,2003,USA,0.7124109999999999
Solar,Billion Kwh,Generation,2004,USA,0.7961719999999999
Solar,Billion Kwh,Generation,2005,USA,0.881864
Solar,Billion Kwh,Generation,2006,USA,0.991295
Solar,Billion Kwh,Generation,2007,USA,1.294549
Solar,Billion Kwh,Generation,2008,USA,1.9616289999999996
Solar,Billion Kwh,Generation,2009,USA,2.3660749999999995
Solar,Billion Kwh,Generation,2010,USA,3.540905
Solar,Billion Kwh,Generation,2011,USA,5.5092170000000005
Solar,Billion Kwh,Generation,2012,USA,10.255734000000002
Solar,Billion Kwh,Generation,2013,USA,17.167084000000003
Solar,Billion Kwh,Generation,2014,USA,28.923689999999997
Solar,Billion Kwh,Generation,2015,USA,39.032171000000005
Solar,Billion Kwh,Generation,2016,USA,54.866492
Solar,Billion Kwh,Generation,2017,USA,0
Solar,Million Kw,Capacity,1980,USA,0
Solar,Million Kw,Capacity,1981,USA,0
Solar,Million Kw,Capacity,1982,USA,0
Solar,Million Kw,Capacity,1983,USA,0
Solar,Million Kw,Capacity,1984,USA,0
Solar,Million Kw,Capacity,1985,USA,0
Solar,Million Kw,Capacity,1986,USA,0
Solar,Million Kw,Capacity,1987,USA,0
Solar,Million Kw,Capacity,1988,USA,0
Solar,Million Kw,Capacity,1989,USA,0
Solar,Million Kw,Capacity,1990,USA,0
Solar,Million Kw,Capacity,1991,USA,0
Solar,Million Kw,Capacity,1992,USA,0
Solar,Million Kw,Capacity,1993,USA,0
Solar,Million Kw,Capacity,1994,USA,0
Solar,Million Kw,Capacity,1995,USA,0
Solar,Million Kw,Capacity,1996,USA,0
Solar,Million Kw,Capacity,1997,USA,0
Solar,Million Kw,Capacity,1998,USA,0
Solar,Million Kw,Capacity,1999,USA,0
Solar,Million Kw,Capacity,2000,USA,0.386
Solar,Million Kw,Capacity,2001,USA,0.392
Solar,Million Kw,Capacity,2002,USA,0.397
Solar,Million Kw,Capacity,2003,USA,0.397
Solar,Million Kw,Capacity,2004,USA,0.398
Solar,Million Kw,Capacity,2005,USA,0.41100000000000003
Solar,Million Kw,Capacity,2006,USA,0.41100000000000003
Solar,Million Kw,Capacity,2007,USA,0.5015
Solar,Million Kw,Capacity,2008,USA,0.5356000000000001
Solar,Million Kw,Capacity,2009,USA,0.6184999999999999
Solar,Million Kw,Capacity,2010,USA,0.8664000000000001
Solar,Million Kw,Capacity,2011,USA,1.5234999999999999
Solar,Million Kw,Capacity,2012,USA,3.1701
Solar,Million Kw,Capacity,2013,USA,6.622499999999999
Solar,Million Kw,Capacity,2014,USA,17.649900000000002
Solar,Million Kw,Capacity,2015,USA,23.4418
Solar,Million Kw,Capacity,2016,USA,34.715900000000005
Solar,Million Kw,Capacity,2017,USA,0
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1980,USA,0
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1981,USA,0
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1982,USA,0
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1983,USA,0
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1984,USA,0.005248
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1985,USA,0.01063
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1986,USA,0.014032000000000001
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1987,USA,0.010497
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1988,USA,0.009094
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1989,USA,0.278897
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1990,USA,0.399296
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1991,USA,0.507727
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1992,USA,0.4391840000000001
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1993,USA,0.5058119999999999
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1994,USA,0.5351819999999999
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1995,USA,0.552338
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1996,USA,0.58499
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1997,USA,0.5825889999999999
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1998,USA,0.5832649999999999
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1999,USA,0.5890719999999999
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2000,USA,0.599992
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2001,USA,0.671659
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2002,USA,0.707623
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2003,USA,0.7124109999999999
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2004,USA,0.7961719999999999
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2005,USA,0.881864
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2006,USA,0.991295
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2007,USA,1.294549
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2008,USA,1.9616289999999996
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2009,USA,2.3660749999999995
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2010,USA,3.540905
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2011,USA,5.5092170000000005
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2012,USA,10.255734000000002
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2013,USA,17.167084000000003
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2014,USA,28.923689999999997
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2015,USA,39.032171000000005
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2016,USA,54.866492
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2017,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1980,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1981,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1982,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1983,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1984,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1985,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1986,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1987,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1988,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1989,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1990,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1991,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1992,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1993,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1994,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1995,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1996,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1997,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1998,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1999,USA,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2000,USA,0.386
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2001,USA,0.392
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2002,USA,0.397
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2003,USA,0.397
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2004,USA,0.398
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2005,USA,0.41100000000000003
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2006,USA,0.41100000000000003
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2007,USA,0.5015
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2008,USA,0.5356000000000001
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2009,USA,0.6184999999999999
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2010,USA,0.8664000000000001
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2011,USA,1.5234999999999999
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2012,USA,3.1701
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2013,USA,6.622499999999999
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2014,USA,17.649900000000002
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2015,USA,23.4418
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2016,USA,34.715900000000005
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2017,USA,0
Tide and Wave,Billion Kwh,Generation,1980,USA,0
Tide and Wave,Billion Kwh,Generation,1981,USA,0
Tide and Wave,Billion Kwh,Generation,1982,USA,0
Tide and Wave,Billion Kwh,Generation,1983,USA,0
Tide and Wave,Billion Kwh,Generation,1984,USA,0
Tide and Wave,Billion Kwh,Generation,1985,USA,0
Tide and Wave,Billion Kwh,Generation,1986,USA,0
Tide and Wave,Billion Kwh,Generation,1987,USA,0
Tide and Wave,Billion Kwh,Generation,1988,USA,0
Tide and Wave,Billion Kwh,Generation,1989,USA,0
Tide and Wave,Billion Kwh,Generation,1990,USA,0
Tide and Wave,Billion Kwh,Generation,1991,USA,0
Tide and Wave,Billion Kwh,Generation,1992,USA,0
Tide and Wave,Billion Kwh,Generation,1993,USA,0
Tide and Wave,Billion Kwh,Generation,1994,USA,0
Tide and Wave,Billion Kwh,Generation,1995,USA,0
Tide and Wave,Billion Kwh,Generation,1996,USA,0
Tide and Wave,Billion Kwh,Generation,1997,USA,0
Tide and Wave,Billion Kwh,Generation,1998,USA,0
Tide and Wave,Billion Kwh,Generation,1999,USA,0
Tide and Wave,Billion Kwh,Generation,2000,USA,0
Tide and Wave,Billion Kwh,Generation,2001,USA,0
Tide and Wave,Billion Kwh,Generation,2002,USA,0
Tide and Wave,Billion Kwh,Generation,2003,USA,0
Tide and Wave,Billion Kwh,Generation,2004,USA,0
Tide and Wave,Billion Kwh,Generation,2005,USA,0
Tide and Wave,Billion Kwh,Generation,2006,USA,0
Tide and Wave,Billion Kwh,Generation,2007,USA,0
Tide and Wave,Billion Kwh,Generation,2008,USA,0
Tide and Wave,Billion Kwh,Generation,2009,USA,0
Tide and Wave,Billion Kwh,Generation,2010,USA,0
Tide and Wave,Billion Kwh,Generation,2011,USA,0
Tide and Wave,Billion Kwh,Generation,2012,USA,0
Tide and Wave,Billion Kwh,Generation,2013,USA,0
Tide and Wave,Billion Kwh,Generation,2014,USA,0
Tide and Wave,Billion Kwh,Generation,2015,USA,0
Tide and Wave,Billion Kwh,Generation,2016,USA,0
Tide and Wave,Billion Kwh,Generation,2017,USA,0
Tide and Wave,Million Kw,Capacity,1980,USA,0
Tide and Wave,Million Kw,Capacity,1981,USA,0
